Year,Week,Type,Team Name,Team Abbreviation,Team ID,Team Owner,Home/Away,Points For,Points Against,Win,Loss,Opponent Team Name,Opponent Team ID,Opponent Owner,Cumulative Points For,Cumulative Points Against,Cumulative Wins,Cumulative Losses,Weekly Rank,Rank
2025,16,Regular,The Bronx Orthodox Church,13,13,Arian,Away,1037.0,1006.0,1,0,For All the bullDawgs,10.0,Shayan,16632.0,19790.0,4,12,7,8
2025,16,Regular,Jalen Inc.,ALL,16,Allen,Home,1576.0,1582.0,0,1,New Jersey Eren,2.0,Eren,23839.0,20419.0,9,7,5,4
2025,16,Regular,Pooh Shaisty,SMN,12,Semanto,Home,1610.0,987.0,1,0,Who Invited This Kid?,7.0,Jooahn,22999.0,19819.0,11,5,3,3
2025,16,Regular,New Jersey Eren,TURK,2,Eren,Away,1582.0,1576.0,1,0,Jalen Inc.,16.0,Allen,22545.0,20641.0,13,3,4,2
2025,16,Regular,Keegan It Real,REAL,1,Frank,Away,1893.0,1789.0,1,0,Paulie Gee's,8.0,Jonathan,25511.0,19191.0,16,0,1,1
2025,16,Regular,Paulie Gee's,JMH,8,Jonathan,Home,1789.0,1893.0,0,1,Keegan It Real,1.0,Frank,21803.0,19568.0,9,7,2,5
2025,17,Regular,For All the bullDawgs,FAD,10,Shayan,Away,1206.0,1098.0,1,0,Who Invited This Kid?,7.0,Jooahn,14882.0,20908.0,1,16,7,10
2025,17,Regular,Keegan It Real,REAL,1,Frank,Home,2344.0,1173.0,1,0,I Watch Basketbal,17.0,Luke,27855.0,20364.0,17,0,1,1
2025,17,Regular,New Jersey Eren,TURK,2,Eren,Home,1841.0,1941.0,0,1,Paulie Gee's,8.0,Jonathan,24386.0,22582.0,13,4,4,2
2025,17,Regular,Pooh Shaisty,SMN,12,Semanto,Away,1888.0,1781.0,1,0,Team Chigga,5.0,Johnson,24887.0,21600.0,12,5,3,3
2025,17,Regular,Jalen Inc.,ALL,16,Allen,Away,1780.0,1135.0,1,0,The Bronx Orthodox Church,13.0,Arian,25619.0,21554.0,10,7,6,4
2025,17,Regular,Paulie Gee's,JMH,8,Jonathan,Away,1941.0,1841.0,1,0,New Jersey Eren,2.0,Eren,23744.0,21409.0,10,7,2,5
2025,17,Regular,Team Chigga,WONG,5,Johnson,Home,1781.0,1888.0,0,1,Pooh Shaisty,12.0,Semanto,22488.0,21785.0,8,9,5,6
2025,17,Regular,I Watch Basketbal,SEE,17,Luke,Away,1173.0,2344.0,0,1,Keegan It Real,1.0,Frank,18121.0,22424.0,6,11,8,7
2025,17,Regular,The Bronx Orthodox Church,13,13,Arian,Home,1135.0,1780.0,0,1,Jalen Inc.,16.0,Allen,17767.0,21570.0,4,13,9,8
2025,17,Regular,Who Invited This Kid?,JS,7,Jooahn,Home,1098.0,1206.0,0,1,For All the bullDawgs,10.0,Shayan,16163.0,21716.0,3,14,10,9
2025,18,Regular,The Bronx Orthodox Church,13,13,Arian,Away,694.0,1789.0,0,1,Paulie Gee's,8.0,Jonathan,18461.0,23359.0,4,14,10,8
2025,18,Regular,I Watch Basketbal,SEE,17,Luke,Home,924.0,1679.0,0,1,New Jersey Eren,2.0,Eren,19045.0,24103.0,6,12,7,7
2025,18,Regular,For All the bullDawgs,FAD,10,Shayan,Home,704.0,1771.0,0,1,Team Chigga,5.0,Johnson,15586.0,22679.0,1,17,9,10
2025,18,Regular,Who Invited This Kid?,JS,7,Jooahn,Away,779.0,1452.0,0,1,Jalen Inc.,16.0,Allen,16942.0,23168.0,3,15,8,9
2025,18,Regular,Team Chigga,WONG,5,Johnson,Away,1771.0,704.0,1,0,For All the bullDawgs,10.0,Shayan,24259.0,22489.0,9,9,2,6
2025,18,Regular,Pooh Shaisty,SMN,12,Semanto,Home,1539.0,1467.0,1,0,Keegan It Real,1.0,Frank,26426.0,23067.0,13,5,4,3
2025,18,Regular,Jalen Inc.,ALL,16,Allen,Home,1452.0,779.0,1,0,Who Invited This Kid?,7.0,Jooahn,27071.0,22333.0,11,7,6,4
2025,18,Regular,Paulie Gee's,JMH,8,Jonathan,Home,1789.0,694.0,1,0,The Bronx Orthodox Church,13.0,Arian,25533.0,22103.0,11,7,1,5
2025,18,Regular,New Jersey Eren,TURK,2,Eren,Away,1679.0,924.0,1,0,I Watch Basketbal,17.0,Luke,26065.0,23506.0,14,4,3,2
2025,18,Regular,Keegan It Real,REAL,1,Frank,Away,1467.0,1539.0,0,1,Pooh Shaisty,12.0,Semanto,29322.0,21903.0,17,1,5,1
2025,19,Regular,For All the bullDawgs,FAD,10,Shayan,Away,1035.0,1528.0,0,1,Keegan It Real,1.0,Frank,16621.0,24207.0,1,18,8,10
2025,19,Regular,Who Invited This Kid?,JS,7,Jooahn,Home,887.0,1625.0,0,1,Paulie Gee's,8.0,Jonathan,17829.0,24793.0,3,16,9,9
2025,19,Regular,The Bronx Orthodox Church,13,13,Arian,Home,773.0,1037.0,0,1,I Watch Basketbal,17.0,Luke,19234.0,24396.0,4,15,10,8
2025,19,Regular,I Watch Basketbal,SEE,17,Luke,Away,1037.0,773.0,1,0,The Bronx Orthodox Church,13.0,Arian,20082.0,24876.0,7,12,7,7
2025,19,Regular,Team Chigga,WONG,5,Johnson,Home,1093.0,1377.0,0,1,Jalen Inc.,16.0,Allen,25352.0,23866.0,9,10,6,6
2025,19,Regular,Jalen Inc.,ALL,16,Allen,Away,1377.0,1093.0,1,0,Team Chigga,5.0,Johnson,28448.0,23426.0,12,7,5,4
2025,19,Regular,Pooh Shaisty,SMN,12,Semanto,Away,1507.0,1753.0,0,1,New Jersey Eren,2.0,Eren,27933.0,24820.0,13,6,4,3
2025,19,Regular,New Jersey Eren,TURK,2,Eren,Home,1753.0,1507.0,1,0,Pooh Shaisty,12.0,Semanto,27818.0,25013.0,15,4,1,2
2025,19,Regular,Keegan It Real,REAL,1,Frank,Home,1528.0,1035.0,1,0,For All the bullDawgs,10.0,Shayan,30850.0,22938.0,18,1,3,1
2025,19,Regular,Paulie Gee's,JMH,8,Jonathan,Away,1625.0,887.0,1,0,Who Invited This Kid?,7.0,Jooahn,27158.0,22990.0,12,7,2,5
2025,20,Regular,I Watch Basketbal,SEE,17,Luke,Home,778.0,683.0,1,0,Who Invited This Kid?,7.0,Jooahn,20860.0,25559.0,8,12,9,7
2025,20,Regular,For All the bullDawgs,FAD,10,Shayan,Home,877.0,1658.0,0,1,New Jersey Eren,2.0,Eren,17498.0,25865.0,1,19,8,10
2025,20,Regular,Who Invited This Kid?,JS,7,Jooahn,Away,683.0,778.0,0,1,I Watch Basketbal,17.0,Luke,18512.0,25571.0,3,17,10,9
2025,20,Regular,The Bronx Orthodox Church,13,13,Arian,Away,954.0,1401.0,0,1,Pooh Shaisty,12.0,Semanto,20188.0,25797.0,4,16,7,8
2025,20,Regular,Team Chigga,WONG,5,Johnson,Away,1148.0,1510.0,0,1,Paulie Gee's,8.0,Jonathan,26500.0,25376.0,9,11,6,6
2025,20,Regular,Keegan It Real,REAL,1,Frank,Away,1586.0,1349.0,1,0,Jalen Inc.,16.0,Allen,32436.0,24287.0,19,1,2,1
2025,20,Regular,Paulie Gee's,JMH,8,Jonathan,Home,1510.0,1148.0,1,0,Team Chigga,5.0,Johnson,28668.0,24138.0,13,7,3,4
2025,20,Regular,Pooh Shaisty,SMN,12,Semanto,Home,1401.0,954.0,1,0,The Bronx Orthodox Church,13.0,Arian,29334.0,25774.0,14,6,4,3
2025,20,Regular,New Jersey Eren,TURK,2,Eren,Away,1658.0,877.0,1,0,For All the bullDawgs,10.0,Shayan,29476.0,25890.0,16,4,1,2
2025,20,Regular,Jalen Inc.,ALL,16,Allen,Home,1349.0,1586.0,0,1,Keegan It Real,1.0,Frank,29797.0,25012.0,12,8,5,5
2025,21,Consolation,I Watch Basketbal,SEE,17,Luke,Home,781.0,858.0,0,1,The Bronx Orthodox Church,13.0,Arian,21641.0,26417.0,8,13,6,7
2025,21,Consolation,Who Invited This Kid?,JS,7,Jooahn,Home,585.0,706.0,0,1,For All the bullDawgs,10.0,Shayan,19097.0,26277.0,3,18,8,9
2025,21,Consolation,The Bronx Orthodox Church,13,13,Arian,Away,858.0,781.0,1,0,I Watch Basketbal,17.0,Luke,21046.0,26578.0,5,16,5,8
2025,21,Consolation,For All the bullDawgs,FAD,10,Shayan,Away,706.0,585.0,1,0,Who Invited This Kid?,7.0,Jooahn,18204.0,26450.0,2,19,7,10
2025,21,Playoffs,Team Chigga,WONG,5,Johnson,Away,1210.0,1629.0,0,1,New Jersey Eren,2.0,Eren,27710.0,27005.0,9,12,4,6
2025,21,Bye,Pooh Shaisty,,12,Semanto,Bye,0.0,0.0,0,0,,,,29334.0,25774.0,14,6,9,2
2025,21,Playoffs,Jalen Inc.,ALL,16,Allen,Away,1283.0,1228.0,1,0,Paulie Gee's,8.0,Jonathan,31080.0,26240.0,13,8,2,4
2025,21,Playoffs,New Jersey Eren,TURK,2,Eren,Home,1629.0,1210.0,1,0,Team Chigga,5.0,Johnson,31105.0,27100.0,17,4,1,3
2025,21,Bye,Keegan It Real,,1,Frank,Bye,0.0,0.0,0,0,,,,32436.0,24287.0,19,1,9,1
2025,21,Playoffs,Paulie Gee's,JMH,8,Jonathan,Home,1228.0,1283.0,0,1,Jalen Inc.,16.0,Allen,29896.0,25421.0,13,8,3,5
2025,22,Consolation,For All the bullDawgs,FAD,10,Shayan,Away,545.0,782.0,0,1,The Bronx Orthodox Church,13.0,Arian,18749.0,27232.0,2,20,10,10
2025,22,Consolation,Who Invited This Kid?,JS,7,Jooahn,Away,560.0,919.0,0,1,I Watch Basketbal,17.0,Luke,19657.0,27196.0,3,19,9,9
2025,22,Consolation,I Watch Basketbal,SEE,17,Luke,Home,919.0,560.0,1,0,Who Invited This Kid?,7.0,Jooahn,22560.0,26977.0,9,13,7,7
2025,22,Consolation,Team Chigga,WONG,5,Johnson,Away,1300.0,1334.0,0,1,Paulie Gee's,8.0,Jonathan,29010.0,28339.0,9,13,5,6
2025,22,Consolation,The Bronx Orthodox Church,13,13,Arian,Home,782.0,545.0,1,0,For All the bullDawgs,10.0,Shayan,21828.0,27123.0,6,16,8,8
2025,22,Consolation,Paulie Gee's,JMH,8,Jonathan,Home,1334.0,1300.0,1,0,Team Chigga,5.0,Johnson,31230.0,26721.0,14,8,4,5
2025,22,Playoffs,Pooh Shaisty,SMN,12,Semanto,Home,1571.0,1476.0,1,0,New Jersey Eren,2.0,Eren,30905.0,27250.0,15,6,2,2
2025,22,Playoffs,New Jersey Eren,TURK,2,Eren,Away,1476.0,1571.0,0,1,Pooh Shaisty,12.0,Semanto,32581.0,28671.0,17,5,3,3
2025,22,Playoffs,Keegan It Real,REAL,1,Frank,Home,1751.0,1035.0,1,0,Jalen Inc.,16.0,Allen,34187.0,25322.0,20,1,1,1
2025,22,Playoffs,Jalen Inc.,ALL,16,Allen,Away,1035.0,1751.0,0,1,Keegan It Real,1.0,Frank,32115.0,27991.0,13,9,6,4
2025,23,Consolation,Who Invited This Kid?,JS,7,Jooahn,Home,591.0,746.0,0,1,For All the bullDawgs,10.0,Shayan,20248.0,27942.0,3,20,10,9
2025,23,Playoffs,Keegan It Real,REAL,1,Frank,Home,1764.0,1598.0,1,0,Pooh Shaisty,12.0,Semanto,35951.0,26920.0,21,1,1,1
2025,23,Consolation,New Jersey Eren,TURK,2,Eren,Home,1561.0,1354.0,1,0,Jalen Inc.,16.0,Allen,34142.0,30025.0,18,5,3,3
2025,23,Consolation,Paulie Gee's,JMH,8,Jonathan,Home,1533.0,1099.0,1,0,Team Chigga,5.0,Johnson,32763.0,27820.0,15,8,4,5
2025,23,Playoffs,Pooh Shaisty,SMN,12,Semanto,Away,1598.0,1764.0,0,1,Keegan It Real,1.0,Frank,32503.0,29014.0,15,7,2,2
2025,23,Consolation,Jalen Inc.,ALL,16,Allen,Away,1354.0,1561.0,0,1,New Jersey Eren,2.0,Eren,33469.0,29552.0,13,10,5,4
2025,23,Consolation,I Watch Basketbal,SEE,17,Luke,Home,948.0,796.0,1,0,The Bronx Orthodox Church,13.0,Arian,23508.0,27773.0,10,13,7,7
2025,23,Consolation,Team Chigga,WONG,5,Johnson,Away,1099.0,1533.0,0,1,Paulie Gee's,8.0,Jonathan,30109.0,29872.0,9,14,6,6
2025,23,Consolation,The Bronx Orthodox Church,13,13,Arian,Away,796.0,948.0,0,1,I Watch Basketbal,17.0,Luke,22624.0,28071.0,6,17,8,8
2025,23,Consolation,For All the bullDawgs,FAD,10,Shayan,Away,746.0,591.0,1,0,Who Invited This Kid?,7.0,Jooahn,19495.0,27823.0,3,20,9,10
2026,1,Regular,New Jersey Eren,TURK,2,Eren,Home,1485.0,999.0,1,0,Who Invited This Kid?,7.0,Jooahn,1485.0,999.0,1,0,1,1
2026,1,Regular,Wembarrassingggg,OOPS,1,Frank,Home,1393.0,904.0,1,0,Big Wong,5.0,Johnson,1393.0,904.0,1,0,2,2
2026,1,Regular,Jalen Jalen and Jaylen,JJJ,16,Allen,Away,1185.0,1101.0,1,0,For All the bullDawgs,10.0,Shayan,1185.0,1101.0,1,0,3,3
2026,1,Regular,Pooh Shaisty,SMN,12,Semanto,Home,1079.0,1078.0,1,0,Paulie Gee's,8.0,Jonathan,1079.0,1078.0,1,0,5,4
2026,1,Regular,The Bronx Orthodox Church,13,13,Arian,Home,931.0,855.0,1,0,I Watch Basketbal,17.0,Luke,931.0,855.0,1,0,8,5
2026,1,Regular,For All the bullDawgs,FAD,10,Shayan,Home,1101.0,1185.0,0,1,Jalen Jalen and Jaylen,16.0,Allen,1101.0,1185.0,0,1,4,6
2026,1,Regular,Paulie Gee's,JMH,8,Jonathan,Away,1078.0,1079.0,0,1,Pooh Shaisty,12.0,Semanto,1078.0,1079.0,0,1,6,7
2026,1,Regular,Who Invited This Kid?,JS,7,Jooahn,Away,999.0,1485.0,0,1,New Jersey Eren,2.0,Eren,999.0,1485.0,0,1,7,8
2026,1,Regular,Big Wong,WONG,5,Johnson,Away,904.0,1393.0,0,1,Wembarrassingggg,1.0,Frank,904.0,1393.0,0,1,9,9
2026,1,Regular,I Watch Basketbal,SEE,17,Luke,Away,855.0,931.0,0,1,The Bronx Orthodox Church,13.0,Arian,855.0,931.0,0,1,10,10
2026,2,Regular,Wembarrassingggg,OOPS,1,Frank,Home,1791.0,1630.0,1,0,New Jersey Eren,2.0,Eren,3184.0,2534.0,2,0,1,1
2026,2,Regular,Jalen Jalen and Jaylen,JJJ,16,Allen,Home,1632.0,803.0,1,0,I Watch Basketbal,17.0,Luke,2817.0,1904.0,2,0,2,2
2026,2,Regular,Pooh Shaisty,SMN,12,Semanto,Away,1397.0,826.0,1,0,For All the bullDawgs,10.0,Shayan,2476.0,1904.0,2,0,6,3
2026,2,Regular,The Bronx Orthodox Church,13,13,Arian,Away,1307.0,1195.0,1,0,Big Wong,5.0,Johnson,2238.0,2050.0,2,0,7,4
2026,2,Regular,New Jersey Eren,TURK,2,Eren,Away,1630.0,1791.0,0,1,Wembarrassingggg,1.0,Frank,3115.0,2790.0,1,1,3,5
2026,2,Regular,Paulie Gee's,JMH,8,Jonathan,Away,1619.0,1485.0,1,0,Who Invited This Kid?,7.0,Jooahn,2697.0,2564.0,1,1,4,6
2026,2,Regular,Who Invited This Kid?,JS,7,Jooahn,Home,1485.0,1619.0,0,1,Paulie Gee's,8.0,Jonathan,2484.0,3104.0,0,2,5,7
2026,2,Regular,Big Wong,WONG,5,Johnson,Home,1195.0,1307.0,0,1,The Bronx Orthodox Church,13.0,Arian,2099.0,2700.0,0,2,8,8
2026,2,Regular,For All the bullDawgs,FAD,10,Shayan,Home,826.0,1397.0,0,1,Pooh Shaisty,12.0,Semanto,1927.0,2582.0,0,2,9,9
2026,2,Regular,I Watch Basketbal,SEE,17,Luke,Away,803.0,1632.0,0,1,Jalen Jalen and Jaylen,16.0,Allen,1658.0,2563.0,0,2,10,10
2026,3,Regular,Wembarrassingggg,OOPS,1,Frank,Away,1492.0,992.0,1,0,Who Invited This Kid?,7.0,Jooahn,4676.0,3526.0,3,0,5,1
2026,3,Regular,Pooh Shaisty,SMN,12,Semanto,Away,1545.0,904.0,1,0,I Watch Basketbal,17.0,Luke,4021.0,2808.0,3,0,3,2
2026,3,Regular,New Jersey Eren,TURK,2,Eren,Away,1645.0,854.0,1,0,The Bronx Orthodox Church,13.0,Arian,4760.0,3644.0,2,1,2,3
2026,3,Regular,Paulie Gee's,JMH,8,Jonathan,Home,1734.0,868.0,1,0,For All the bullDawgs,10.0,Shayan,4431.0,3432.0,2,1,1,4
2026,3,Regular,Jalen Jalen and Jaylen,JJJ,16,Allen,Away,1422.0,1536.0,0,1,Big Wong,5.0,Johnson,4239.0,3440.0,2,1,6,5
2026,3,Regular,The Bronx Orthodox Church,13,13,Arian,Home,854.0,1645.0,0,1,New Jersey Eren,2.0,Eren,3092.0,3695.0,2,1,10,6
2026,3,Regular,Big Wong,WONG,5,Johnson,Home,1536.0,1422.0,1,0,Jalen Jalen and Jaylen,16.0,Allen,3635.0,4122.0,1,2,4,7
2026,3,Regular,Who Invited This Kid?,JS,7,Jooahn,Home,992.0,1492.0,0,1,Wembarrassingggg,1.0,Frank,3476.0,4596.0,0,3,7,8
2026,3,Regular,For All the bullDawgs,FAD,10,Shayan,Away,868.0,1734.0,0,1,Paulie Gee's,8.0,Jonathan,2795.0,4316.0,0,3,9,9
2026,3,Regular,I Watch Basketbal,SEE,17,Luke,Home,904.0,1545.0,0,1,Pooh Shaisty,12.0,Semanto,2562.0,4108.0,0,3,8,10
2026,4,Regular,Wembarrassingggg,OOPS,1,Frank,Home,1755.0,1134.0,1,0,For All the bullDawgs,10.0,Shayan,6431.0,4660.0,4,0,1,1
2026,4,Regular,New Jersey Eren,TURK,2,Eren,Home,1337.0,1274.0,1,0,Big Wong,5.0,Johnson,6097.0,4918.0,3,1,5,2
2026,4,Regular,Jalen Jalen and Jaylen,JJJ,16,Allen,Away,1565.0,1414.0,1,0,Pooh Shaisty,12.0,Semanto,5804.0,4854.0,3,1,2,3
2026,4,Regular,Paulie Gee's,JMH,8,Jonathan,Away,1150.0,720.0,1,0,I Watch Basketbal,17.0,Luke,5581.0,4152.0,3,1,8,4
2026,4,Regular,Pooh Shaisty,SMN,12,Semanto,Home,1414.0,1565.0,0,1,Jalen Jalen and Jaylen,16.0,Allen,5435.0,4373.0,3,1,4,5
2026,4,Regular,The Bronx Orthodox Church,13,13,Arian,Home,1243.0,1474.0,0,1,Who Invited This Kid?,7.0,Jooahn,4335.0,5169.0,2,2,7,6
2026,4,Regular,Who Invited This Kid?,JS,7,Jooahn,Away,1474.0,1243.0,1,0,The Bronx Orthodox Church,13.0,Arian,4950.0,5839.0,1,3,3,7
2026,4,Regular,Big Wong,WONG,5,Johnson,Away,1274.0,1337.0,0,1,New Jersey Eren,2.0,Eren,4909.0,5459.0,1,3,6,8
2026,4,Regular,For All the bullDawgs,FAD,10,Shayan,Away,1134.0,1755.0,0,1,Wembarrassingggg,1.0,Frank,3929.0,6071.0,0,4,9,9
2026,4,Regular,I Watch Basketbal,SEE,17,Luke,Home,720.0,1150.0,0,1,Paulie Gee's,8.0,Jonathan,3282.0,5258.0,0,4,10,10
2026,5,Regular,Wembarrassingggg,OOPS,1,Frank,Home,1485.0,1233.0,1,0,The Bronx Orthodox Church,13.0,Arian,7916.0,5893.0,5,0,3,1
2026,5,Regular,Jalen Jalen and Jaylen,JJJ,16,Allen,Home,1592.0,1298.0,1,0,Paulie Gee's,8.0,Jonathan,7396.0,6152.0,4,1,1,2
2026,5,Regular,Pooh Shaisty,SMN,12,Semanto,Away,1176.0,1147.0,1,0,New Jersey Eren,2.0,Eren,6611.0,5520.0,4,1,7,3
2026,5,Regular,New Jersey Eren,TURK,2,Eren,Home,1147.0,1176.0,0,1,Pooh Shaisty,12.0,Semanto,7244.0,6094.0,3,2,8,4
2026,5,Regular,Paulie Gee's,JMH,8,Jonathan,Away,1298.0,1592.0,0,1,Jalen Jalen and Jaylen,16.0,Allen,6879.0,5744.0,3,2,4,5
2026,5,Regular,Who Invited This Kid?,JS,7,Jooahn,Away,1588.0,1206.0,1,0,Big Wong,5.0,Johnson,6538.0,7045.0,2,3,2,6
2026,5,Regular,The Bronx Orthodox Church,13,13,Arian,Away,1233.0,1485.0,0,1,Wembarrassingggg,1.0,Frank,5568.0,6654.0,2,3,5,7
2026,5,Regular,Big Wong,WONG,5,Johnson,Home,1206.0,1588.0,0,1,Who Invited This Kid?,7.0,Jooahn,6115.0,7047.0,1,4,6,8
2026,5,Regular,For All the bullDawgs,FAD,10,Shayan,Home,1054.0,681.0,1,0,I Watch Basketbal,17.0,Luke,4983.0,6752.0,1,4,9,9
2026,5,Regular,I Watch Basketbal,SEE,17,Luke,Away,681.0,1054.0,0,1,For All the bullDawgs,10.0,Shayan,3963.0,6312.0,0,5,10,10
2026,6,Regular,Wembarrassingggg,OOPS,1,Frank,Away,1420.0,1563.0,0,1,Jalen Jalen and Jaylen,16.0,Allen,9336.0,7456.0,5,1,3,1
2026,6,Regular,Jalen Jalen and Jaylen,JJJ,16,Allen,Home,1563.0,1420.0,1,0,Wembarrassingggg,1.0,Frank,8959.0,7572.0,5,1,1,2
2026,6,Regular,Pooh Shaisty,SMN,12,Semanto,Home,1350.0,794.0,1,0,The Bronx Orthodox Church,13.0,Arian,7961.0,6314.0,5,1,6,3
2026,6,Regular,New Jersey Eren,TURK,2,Eren,Away,1403.0,1163.0,1,0,For All the bullDawgs,10.0,Shayan,8647.0,7257.0,4,2,4,4
2026,6,Regular,Paulie Gee's,JMH,8,Jonathan,Home,1427.0,981.0,1,0,Big Wong,5.0,Johnson,8306.0,6725.0,4,2,2,5
2026,6,Regular,Who Invited This Kid?,JS,7,Jooahn,Away,1353.0,706.0,1,0,I Watch Basketbal,17.0,Luke,7891.0,7751.0,3,3,5,6
2026,6,Regular,The Bronx Orthodox Church,13,13,Arian,Away,794.0,1350.0,0,1,Pooh Shaisty,12.0,Semanto,6362.0,8004.0,2,4,9,7
2026,6,Regular,Big Wong,WONG,5,Johnson,Away,981.0,1427.0,0,1,Paulie Gee's,8.0,Jonathan,7096.0,8474.0,1,5,8,8
2026,6,Regular,For All the bullDawgs,FAD,10,Shayan,Home,1163.0,1403.0,0,1,New Jersey Eren,2.0,Eren,6146.0,8155.0,1,5,7,9
2026,6,Regular,I Watch Basketbal,SEE,17,Luke,Home,706.0,1353.0,0,1,Who Invited This Kid?,7.0,Jooahn,4669.0,7665.0,0,6,10,10
2026,7,Regular,Wembarrassingggg,OOPS,1,Frank,Home,1972.0,1081.0,1,0,Paulie Gee's,8.0,Jonathan,11308.0,8537.0,6,1,1,1
2026,7,Regular,Jalen Jalen and Jaylen,JJJ,16,Allen,Away,1938.0,1257.0,1,0,New Jersey Eren,2.0,Eren,10897.0,8829.0,6,1,2,2
2026,7,Regular,Pooh Shaisty,SMN,12,Semanto,Away,1428.0,1380.0,1,0,Who Invited This Kid?,7.0,Jooahn,9389.0,7694.0,6,1,3,3
2026,7,Regular,New Jersey Eren,TURK,2,Eren,Home,1257.0,1938.0,0,1,Jalen Jalen and Jaylen,16.0,Allen,9904.0,9195.0,4,3,5,4
2026,7,Regular,Paulie Gee's,JMH,8,Jonathan,Away,1081.0,1972.0,0,1,Wembarrassingggg,1.0,Frank,9387.0,8697.0,4,3,8,5
2026,7,Regular,Who Invited This Kid?,JS,7,Jooahn,Home,1380.0,1428.0,0,1,Pooh Shaisty,12.0,Semanto,9271.0,9179.0,3,4,4,6
2026,7,Regular,Big Wong,WONG,5,Johnson,Home,1175.0,592.0,1,0,I Watch Basketbal,17.0,Luke,8271.0,9066.0,2,5,6,7
2026,7,Regular,For All the bullDawgs,FAD,10,Shayan,Away,1165.0,834.0,1,0,The Bronx Orthodox Church,13.0,Arian,7311.0,8989.0,2,5,7,8
2026,7,Regular,The Bronx Orthodox Church,13,13,Arian,Home,834.0,1165.0,0,1,For All the bullDawgs,10.0,Shayan,7196.0,9169.0,2,5,9,9
2026,7,Regular,I Watch Basketbal,SEE,17,Luke,Away,592.0,1175.0,0,1,Big Wong,5.0,Johnson,5261.0,8840.0,0,7,10,10
2026,8,Regular,Wembarrassingggg,OOPS,1,Frank,Away,890.0,434.0,1,0,I Watch Basketbal,17.0,Luke,12198.0,8971.0,7,1,4,1
2026,8,Regular,Jalen Jalen and Jaylen,JJJ,16,Allen,Home,949.0,350.0,1,0,The Bronx Orthodox Church,13.0,Arian,11846.0,9179.0,7,1,2,2
2026,8,Regular,Pooh Shaisty,SMN,12,Semanto,Home,868.0,654.0,1,0,Big Wong,5.0,Johnson,10257.0,8348.0,7,1,5,3
2026,8,Regular,New Jersey Eren,TURK,2,Eren,Away,1126.0,561.0,1,0,Paulie Gee's,8.0,Jonathan,11030.0,9756.0,5,3,1,4
2026,8,Regular,Who Invited This Kid?,JS,7,Jooahn,Away,924.0,596.0,1,0,For All the bullDawgs,10.0,Shayan,10195.0,9775.0,4,4,3,5
2026,8,Regular,Paulie Gee's,JMH,8,Jonathan,Home,561.0,1126.0,0,1,New Jersey Eren,2.0,Eren,9948.0,9823.0,4,4,8,6
2026,8,Regular,Big Wong,WONG,5,Johnson,Away,654.0,868.0,0,1,Pooh Shaisty,12.0,Semanto,8925.0,9934.0,2,6,6,7
2026,8,Regular,For All the bullDawgs,FAD,10,Shayan,Home,596.0,924.0,0,1,Who Invited This Kid?,7.0,Jooahn,7907.0,9913.0,2,6,7,8
2026,8,Regular,The Bronx Orthodox Church,13,13,Arian,Away,350.0,949.0,0,1,Jalen Jalen and Jaylen,16.0,Allen,7546.0,10118.0,2,6,10,9
2026,8,Regular,I Watch Basketbal,SEE,17,Luke,Home,434.0,890.0,0,1,Wembarrassingggg,1.0,Frank,5695.0,9730.0,0,8,9,10
2026,9,Regular,Wembarrassingggg,OOPS,1,Frank,Away,1054.0,853.0,1,0,The Bronx Orthodox Church,13.0,Arian,13252.0,9824.0,8,1,5,1
2026,9,Regular,Jalen Jalen and Jaylen,JJJ,16,Allen,Home,1123.0,824.0,1,0,For All the bullDawgs,10.0,Shayan,12969.0,10003.0,8,1,3,2
2026,9,Regular,Pooh Shaisty,SMN,12,Semanto,Away,1322.0,1014.0,1,0,Paulie Gee's,8.0,Jonathan,11579.0,9362.0,8,1,1,3
2026,9,Regular,New Jersey Eren,TURK,2,Eren,Home,1119.0,755.0,1,0,I Watch Basketbal,17.0,Luke,12149.0,10511.0,6,3,4,4
2026,9,Regular,Who Invited This Kid?,JS,7,Jooahn,Home,1279.0,864.0,1,0,Big Wong,5.0,Johnson,11474.0,10639.0,5,4,2,5
2026,9,Regular,Paulie Gee's,JMH,8,Jonathan,Home,1014.0,1322.0,0,1,Pooh Shaisty,12.0,Semanto,10962.0,11145.0,4,5,6,6
2026,9,Regular,Big Wong,WONG,5,Johnson,Away,864.0,1279.0,0,1,Who Invited This Kid?,7.0,Jooahn,9789.0,11213.0,2,7,7,7
2026,9,Regular,For All the bullDawgs,FAD,10,Shayan,Away,824.0,1123.0,0,1,Jalen Jalen and Jaylen,16.0,Allen,8731.0,11036.0,2,7,9,8
2026,9,Regular,The Bronx Orthodox Church,13,13,Arian,Home,853.0,1054.0,0,1,Wembarrassingggg,1.0,Frank,8399.0,11172.0,2,7,8,9
2026,9,Regular,I Watch Basketbal,SEE,17,Luke,Away,755.0,1119.0,0,1,New Jersey Eren,2.0,Eren,6450.0,10849.0,0,9,10,10
2026,10,Regular,Wembarrassingggg,OOPS,1,Frank,Away,1421.0,997.0,1,0,Big Wong,5.0,Johnson,14673.0,10821.0,9,1,3,1
2026,10,Regular,Jalen Jalen and Jaylen,JJJ,16,Allen,Away,1479.0,593.0,1,0,I Watch Basketbal,17.0,Luke,14448.0,10596.0,9,1,2,2
